Dist Code,Year,State Code,State Name,Dist Name,RICE YIELD (Kg per ha),yield_clean
112,2019,7,Maharashtra,Osmanabad,114.0,114.0
115,1990,7,Maharashtra,Amarawati,399.0,399.0
115,1991,7,Maharashtra,Amarawati,439.0,439.0
115,1992,7,Maharashtra,Amarawati,591.0,591.0
115,1993,7,Maharashtra,Amarawati,865.0,865.0
115,1994,7,Maharashtra,Amarawati,963.0,963.0
115,1995,7,Maharashtra,Amarawati,616.0,616.0
115,1996,7,Maharashtra,Amarawati,798.0,798.0
115,1997,7,Maharashtra,Amarawati,611.0,611.0
115,1998,7,Maharashtra,Amarawati,701.0,701.0
115,1999,7,Maharashtra,Amarawati,636.0,636.0
115,2000,7,Maharashtra,Amarawati,494.0,494.0
115,2001,7,Maharashtra,Amarawati,942.0,942.0
115,2002,7,Maharashtra,Amarawati,655.0,655.0
115,2003,7,Maharashtra,Amarawati,588.0,588.0
115,2004,7,Maharashtra,Amarawati,438.0,438.0
115,2005,7,Maharashtra,Amarawati,490.0,490.0
115,2006,7,Maharashtra,Amarawati,541.0,541.0
115,2007,7,Maharashtra,Amarawati,822.0,822.0
115,2008,7,Maharashtra,Amarawati,400.0,400.0
115,2009,7,Maharashtra,Amarawati,1449.0,1449.0
115,2010,7,Maharashtra,Amarawati,726.0,726.0
115,2011,7,Maharashtra,Amarawati,756.0,756.0
115,2012,7,Maharashtra,Amarawati,408.0,408.0
115,2013,7,Maharashtra,Amarawati,170.0,170.0
115,2014,7,Maharashtra,Amarawati,302.0,302.0
115,2015,7,Maharashtra,Amarawati,214.0,214.0
115,2016,7,Maharashtra,Amarawati,667.0,667.0
115,2017,7,Maharashtra,Amarawati,337.0,337.0
115,2018,7,Maharashtra,Amarawati,405.0,405.0
115,2019,7,Maharashtra,Amarawati,192.0,192.0
116,1990,7,Maharashtra,Yeotmal,795.0,795.0
116,1991,7,Maharashtra,Yeotmal,427.0,427.0
116,1992,7,Maharashtra,Yeotmal,774.0,774.0
116,1993,7,Maharashtra,Yeotmal,687.0,687.0
116,1994,7,Maharashtra,Yeotmal,943.0,943.0
116,1995,7,Maharashtra,Yeotmal,560.0,560.0
116,1996,7,Maharashtra,Yeotmal,807.0,807.0
116,1997,7,Maharashtra,Yeotmal,565.0,565.0
116,1998,7,Maharashtra,Yeotmal,741.0,741.0
116,1999,7,Maharashtra,Yeotmal,868.0,868.0
116,2000,7,Maharashtra,Yeotmal,827.0,827.0
116,2001,7,Maharashtra,Yeotmal,1000.0,1000.0
116,2002,7,Maharashtra,Yeotmal,649.0,649.0
116,2003,7,Maharashtra,Yeotmal,606.0,606.0
116,2004,7,Maharashtra,Yeotmal,333.0,333.0
116,2005,7,Maharashtra,Yeotmal,500.0,500.0
116,2006,7,Maharashtra,Yeotmal,500.0,500.0
116,2007,7,Maharashtra,Yeotmal,667.0,667.0
116,2008,7,Maharashtra,Yeotmal,400.0,400.0
116,2009,7,Maharashtra,Yeotmal,1650.0,1650.0
116,2011,7,Maharashtra,Yeotmal,1000.0,1000.0
116,2012,7,Maharashtra,Yeotmal,400.0,400.0
118,1990,7,Maharashtra,Nagpur,1008.0,1008.0
118,1991,7,Maharashtra,Nagpur,1026.0,1026.0
118,1992,7,Maharashtra,Nagpur,1198.0,1198.0
118,1993,7,Maharashtra,Nagpur,1405.0,1405.0
118,1994,7,Maharashtra,Nagpur,1350.0,1350.0
118,1995,7,Maharashtra,Nagpur,1329.0,1329.0
118,1996,7,Maharashtra,Nagpur,1365.0,1365.0
118,1997,7,Maharashtra,Nagpur,815.0,815.0
118,1998,7,Maharashtra,Nagpur,1380.0,1380.0
118,1999,7,Maharashtra,Nagpur,1119.0,1119.0
118,2000,7,Maharashtra,Nagpur,992.0,992.0
118,2001,7,Maharashtra,Nagpur,1290.0,1290.0
118,2002,7,Maharashtra,Nagpur,968.0,968.0
118,2003,7,Maharashtra,Nagpur,1454.0,1454.0
118,2004,7,Maharashtra,Nagpur,961.0,961.0
118,2005,7,Maharashtra,Nagpur,1373.0,1373.0
118,2006,7,Maharashtra,Nagpur,1509.0,1509.0
118,2007,7,Maharashtra,Nagpur,1521.0,1521.0
118,2008,7,Maharashtra,Nagpur,950.0,950.0
118,2009,7,Maharashtra,Nagpur,1146.0,1146.0
118,2010,7,Maharashtra,Nagpur,983.0,983.0
118,2011,7,Maharashtra,Nagpur,1515.0,1515.0
118,2012,7,Maharashtra,Nagpur,1497.0,1497.0
118,2013,7,Maharashtra,Nagpur,1352.0,1352.0
118,2014,7,Maharashtra,Nagpur,1212.0,1212.0
118,2015,7,Maharashtra,Nagpur,1210.0,1210.0
118,2016,7,Maharashtra,Nagpur,1943.0,1943.0
118,2017,7,Maharashtra,Nagpur,1887.0,1887.0
118,2018,7,Maharashtra,Nagpur,2070.0,2070.0
118,2019,7,Maharashtra,Nagpur,1568.0,1568.0
119,1990,7,Maharashtra,Bhandara,1244.0,1244.0
119,1991,7,Maharashtra,Bhandara,1068.0,1068.0
119,1992,7,Maharashtra,Bhandara,1172.0,1172.0
119,1993,7,Maharashtra,Bhandara,1307.0,1307.0
119,1994,7,Maharashtra,Bhandara,1191.0,1191.0
119,1995,7,Maharashtra,Bhandara,1462.0,1462.0
119,1996,7,Maharashtra,Bhandara,1354.0,1354.0
119,1997,7,Maharashtra,Bhandara,1254.0,1254.0
119,1998,7,Maharashtra,Bhandara,1191.0,1191.0
119,1999,7,Maharashtra,Bhandara,1567.0,1567.0
119,2000,7,Maharashtra,Bhandara,1032.0,1032.0
119,2001,7,Maharashtra,Bhandara,1394.0,1394.0
119,2002,7,Maharashtra,Bhandara,1148.0,1148.0
119,2003,7,Maharashtra,Bhandara,1569.0,1569.0
119,2004,7,Maharashtra,Bhandara,748.0,748.0
119,2005,7,Maharashtra,Bhandara,1678.0,1678.0
119,2006,7,Maharashtra,Bhandara,1462.0,1462.0
119,2007,7,Maharashtra,Bhandara,1805.0,1805.0
119,2008,7,Maharashtra,Bhandara,742.0,742.0
119,2009,7,Maharashtra,Bhandara,1019.0,1019.0
119,2010,7,Maharashtra,Bhandara,1460.0,1460.0
119,2011,7,Maharashtra,Bhandara,1732.0,1732.0
119,2012,7,Maharashtra,Bhandara,2057.0,2057.0
119,2013,7,Maharashtra,Bhandara,1666.0,1666.0
119,2014,7,Maharashtra,Bhandara,1645.0,1645.0
119,2015,7,Maharashtra,Bhandara,1511.0,1511.0
119,2016,7,Maharashtra,Bhandara,2075.0,2075.0
119,2017,7,Maharashtra,Bhandara,1270.0,1270.0
119,2018,7,Maharashtra,Bhandara,2174.0,2174.0
119,2019,7,Maharashtra,Bhandara,1696.0,1696.0
120,1990,7,Maharashtra,Chandrapur,1318.0,1318.0
120,1991,7,Maharashtra,Chandrapur,964.0,964.0
120,1992,7,Maharashtra,Chandrapur,1464.0,1464.0
120,1993,7,Maharashtra,Chandrapur,1421.0,1421.0
120,1994,7,Maharashtra,Chandrapur,1563.0,1563.0
120,1995,7,Maharashtra,Chandrapur,1742.0,1742.0
120,1996,7,Maharashtra,Chandrapur,1477.0,1477.0
120,1997,7,Maharashtra,Chandrapur,1391.0,1391.0
120,1998,7,Maharashtra,Chandrapur,1216.0,1216.0
120,1999,7,Maharashtra,Chandrapur,1505.0,1505.0
120,2000,7,Maharashtra,Chandrapur,826.0,826.0
120,2001,7,Maharashtra,Chandrapur,1443.0,1443.0
120,2002,7,Maharashtra,Chandrapur,765.0,765.0
120,2003,7,Maharashtra,Chandrapur,1448.0,1448.0
120,2004,7,Maharashtra,Chandrapur,757.0,757.0
120,2005,7,Maharashtra,Chandrapur,1570.0,1570.0
120,2006,7,Maharashtra,Chandrapur,1392.0,1392.0
120,2007,7,Maharashtra,Chandrapur,1557.0,1557.0
120,2008,7,Maharashtra,Chandrapur,854.0,854.0
120,2009,7,Maharashtra,Chandrapur,635.0,635.0
120,2010,7,Maharashtra,Chandrapur,1407.0,1407.0
120,2011,7,Maharashtra,Chandrapur,1271.0,1271.0
120,2012,7,Maharashtra,Chandrapur,1591.0,1591.0
120,2013,7,Maharashtra,Chandrapur,1335.0,1335.0
120,2014,7,Maharashtra,Chandrapur,778.0,778.0
120,2015,7,Maharashtra,Chandrapur,839.0,839.0
120,2016,7,Maharashtra,Chandrapur,1716.0,1716.0
120,2017,7,Maharashtra,Chandrapur,747.0,747.0
120,2018,7,Maharashtra,Chandrapur,1753.0,1753.0
120,2019,7,Maharashtra,Chandrapur,1437.0,1437.0
165,1990,9,Punjab,Gurdaspur,2549.0,2549.0
165,1991,9,Punjab,Gurdaspur,2674.0,2674.0
165,1992,9,Punjab,Gurdaspur,2604.0,2604.0
165,1993,9,Punjab,Gurdaspur,2659.0,2659.0
165,1994,9,Punjab,Gurdaspur,2689.0,2689.0
165,1995,9,Punjab,Gurdaspur,2471.0,2471.0
165,1996,9,Punjab,Gurdaspur,2758.0,2758.0
165,1997,9,Punjab,Gurdaspur,2813.0,2813.0
165,1998,9,Punjab,Gurdaspur,2786.0,2786.0
165,1999,9,Punjab,Gurdaspur,2833.0,2833.0
165,2000,9,Punjab,Gurdaspur,2979.0,2979.0
165,2001,9,Punjab,Gurdaspur,2943.0,2943.0
165,2002,9,Punjab,Gurdaspur,2894.0,2894.0
165,2003,9,Punjab,Gurdaspur,3041.0,3041.0
165,2004,9,Punjab,Gurdaspur,3173.0,3173.0
165,2005,9,Punjab,Gurdaspur,3105.0,3105.0
165,2006,9,Punjab,Gurdaspur,3164.0,3164.0
165,2007,9,Punjab,Gurdaspur,3230.0,3230.0
165,2008,9,Punjab,Gurdaspur,3299.0,3299.0
165,2009,9,Punjab,Gurdaspur,3137.0,3137.0
165,2010,9,Punjab,Gurdaspur,3456.0,3456.0
165,2011,9,Punjab,Gurdaspur,3722.0,3722.0
165,2012,9,Punjab,Gurdaspur,3115.0,3115.0
165,2013,9,Punjab,Gurdaspur,2931.0,2931.0
165,2014,9,Punjab,Gurdaspur,2613.0,2613.0
165,2015,9,Punjab,Gurdaspur,2857.0,2857.0
165,2016,9,Punjab,Gurdaspur,3183.0,3183.0
165,2017,9,Punjab,Gurdaspur,3653.0,3653.0
165,2018,9,Punjab,Gurdaspur,3674.0,3674.0
165,2019,9,Punjab,Gurdaspur,3661.0,3661.0
166,1990,9,Punjab,Amritsar,2753.0,2753.0
166,1991,9,Punjab,Amritsar,2750.0,2750.0
166,1992,9,Punjab,Amritsar,2798.0,2798.0
166,1993,9,Punjab,Amritsar,2927.0,2927.0
166,1994,9,Punjab,Amritsar,3091.0,3091.0
166,1995,9,Punjab,Amritsar,2898.0,2898.0
166,1996,9,Punjab,Amritsar,3055.0,3055.0
166,1997,9,Punjab,Amritsar,3010.0,3010.0
166,1998,9,Punjab,Amritsar,2875.0,2875.0
166,1999,9,Punjab,Amritsar,3107.0,3107.0
166,2000,9,Punjab,Amritsar,3047.0,3047.0
166,2001,9,Punjab,Amritsar,3003.0,3003.0
166,2002,9,Punjab,Amritsar,2826.0,2826.0
166,2003,9,Punjab,Amritsar,2675.0,2675.0
166,2004,9,Punjab,Amritsar,3096.0,3096.0
166,2005,9,Punjab,Amritsar,2905.0,2905.0
166,2006,9,Punjab,Amritsar,3022.0,3022.0
166,2007,9,Punjab,Amritsar,3067.0,3067.0
166,2008,9,Punjab,Amritsar,2907.0,2907.0
166,2009,9,Punjab,Amritsar,2708.0,2708.0
166,2010,9,Punjab,Amritsar,2704.0,2704.0
166,2011,9,Punjab,Amritsar,2620.0,2620.0
166,2012,9,Punjab,Amritsar,2941.0,2941.0
166,2013,9,Punjab,Amritsar,2846.0,2846.0
166,2014,9,Punjab,Amritsar,2775.0,2775.0
166,2015,9,Punjab,Amritsar,2834.0,2834.0
166,2016,9,Punjab,Amritsar,3189.0,3189.0
166,2017,9,Punjab,Amritsar,3761.0,3761.0
166,2018,9,Punjab,Amritsar,2983.0,2983.0
166,2019,9,Punjab,Amritsar,3304.0,3304.0
167,1990,9,Punjab,Kapurthala,2845.0,2845.0
167,1991,9,Punjab,Kapurthala,2928.0,2928.0
167,1992,9,Punjab,Kapurthala,3052.0,3052.0
167,1993,9,Punjab,Kapurthala,3225.0,3225.0
167,1994,9,Punjab,Kapurthala,3188.0,3188.0
167,1995,9,Punjab,Kapurthala,2637.0,2637.0
167,1996,9,Punjab,Kapurthala,3053.0,3053.0
167,1997,9,Punjab,Kapurthala,2990.0,2990.0
167,1998,9,Punjab,Kapurthala,3172.0,3172.0
167,1999,9,Punjab,Kapurthala,3490.0,3490.0
167,2000,9,Punjab,Kapurthala,3476.0,3476.0
167,2001,9,Punjab,Kapurthala,3467.0,3467.0
167,2002,9,Punjab,Kapurthala,3549.0,3549.0
167,2003,9,Punjab,Kapurthala,3471.0,3471.0
167,2004,9,Punjab,Kapurthala,4029.0,4029.0
167,2005,9,Punjab,Kapurthala,3907.0,3907.0
167,2006,9,Punjab,Kapurthala,3764.0,3764.0
167,2007,9,Punjab,Kapurthala,3891.0,3891.0
167,2008,9,Punjab,Kapurthala,3754.0,3754.0
167,2009,9,Punjab,Kapurthala,3930.0,3930.0
167,2010,9,Punjab,Kapurthala,3890.0,3890.0
167,2011,9,Punjab,Kapurthala,3669.0,3669.0
167,2012,9,Punjab,Kapurthala,3803.0,3803.0
167,2013,9,Punjab,Kapurthala,3855.0,3855.0
167,2014,9,Punjab,Kapurthala,3752.0,3752.0
167,2015,9,Punjab,Kapurthala,4017.0,4017.0
167,2016,9,Punjab,Kapurthala,4093.0,4093.0
167,2017,9,Punjab,Kapurthala,4347.0,4347.0
167,2018,9,Punjab,Kapurthala,4339.0,4339.0
167,2019,9,Punjab,Kapurthala,4133.0,4133.0
168,1990,9,Punjab,Jalandhar,3139.0,3139.0
168,1991,9,Punjab,Jalandhar,3433.0,3433.0
168,1992,9,Punjab,Jalandhar,3422.0,3422.0
168,1993,9,Punjab,Jalandhar,3644.0,3644.0
168,1994,9,Punjab,Jalandhar,3437.0,3437.0
168,1995,9,Punjab,Jalandhar,3152.0,3152.0
168,1996,9,Punjab,Jalandhar,3415.0,3415.0
168,1997,9,Punjab,Jalandhar,3344.0,3344.0
168,1998,9,Punjab,Jalandhar,3254.0,3254.0
168,1999,9,Punjab,Jalandhar,3489.0,3489.0
168,2000,9,Punjab,Jalandhar,3588.0,3588.0
168,2001,9,Punjab,Jalandhar,3371.0,3371.0
168,2002,9,Punjab,Jalandhar,3722.0,3722.0
168,2003,9,Punjab,Jalandhar,3370.0,3370.0
168,2004,9,Punjab,Jalandhar,3710.0,3710.0
168,2005,9,Punjab,Jalandhar,3483.0,3483.0
168,2006,9,Punjab,Jalandhar,3497.0,3497.0
168,2007,9,Punjab,Jalandhar,3718.0,3718.0
168,2008,9,Punjab,Jalandhar,3794.0,3794.0
168,2009,9,Punjab,Jalandhar,3950.0,3950.0
168,2010,9,Punjab,Jalandhar,3607.0,3607.0
168,2011,9,Punjab,Jalandhar,3533.0,3533.0
168,2012,9,Punjab,Jalandhar,3788.0,3788.0
168,2013,9,Punjab,Jalandhar,3569.0,3569.0
168,2014,9,Punjab,Jalandhar,3689.0,3689.0
168,2015,9,Punjab,Jalandhar,3887.0,3887.0
168,2016,9,Punjab,Jalandhar,4112.0,4112.0
168,2017,9,Punjab,Jalandhar,4181.0,4181.0
168,2018,9,Punjab,Jalandhar,4156.0,4156.0
168,2019,9,Punjab,Jalandhar,4074.0,4074.0
169,1990,9,Punjab,Hoshiarpur,2862.0,2862.0
169,1991,9,Punjab,Hoshiarpur,2983.0,2983.0
169,1992,9,Punjab,Hoshiarpur,2893.0,2893.0
169,1993,9,Punjab,Hoshiarpur,3038.0,3038.0
169,1994,9,Punjab,Hoshiarpur,3017.0,3017.0
169,1995,9,Punjab,Hoshiarpur,2930.0,2930.0
169,1996,9,Punjab,Hoshiarpur,3000.0,3000.0
169,1997,9,Punjab,Hoshiarpur,3018.0,3018.0
169,1998,9,Punjab,Hoshiarpur,2914.0,2914.0
169,1999,9,Punjab,Hoshiarpur,2918.0,2918.0
169,2000,9,Punjab,Hoshiarpur,3048.0,3048.0
169,2001,9,Punjab,Hoshiarpur,2850.0,2850.0
169,2002,9,Punjab,Hoshiarpur,2839.0,2839.0
169,2003,9,Punjab,Hoshiarpur,3086.0,3086.0
169,2004,9,Punjab,Hoshiarpur,2948.0,2948.0
169,2005,9,Punjab,Hoshiarpur,2984.0,2984.0
169,2006,9,Punjab,Hoshiarpur,2804.0,2804.0
169,2007,9,Punjab,Hoshiarpur,3304.0,3304.0
169,2008,9,Punjab,Hoshiarpur,3483.0,3483.0
169,2009,9,Punjab,Hoshiarpur,3543.0,3543.0
169,2010,9,Punjab,Hoshiarpur,3575.0,3575.0
169,2011,9,Punjab,Hoshiarpur,3635.0,3635.0
169,2012,9,Punjab,Hoshiarpur,3600.0,3600.0
169,2013,9,Punjab,Hoshiarpur,3600.0,3600.0
169,2014,9,Punjab,Hoshiarpur,3437.0,3437.0
169,2015,9,Punjab,Hoshiarpur,3542.0,3542.0
169,2016,9,Punjab,Hoshiarpur,3878.0,3878.0
169,2017,9,Punjab,Hoshiarpur,3893.0,3893.0
169,2018,9,Punjab,Hoshiarpur,3720.0,3720.0
169,2019,9,Punjab,Hoshiarpur,4000.0,4000.0
170,1990,9,Punjab,Roopnagar,3139.0,3139.0
170,1991,9,Punjab,Roopnagar,3297.0,3297.0
170,1992,9,Punjab,Roopnagar,3250.0,3250.0
170,1993,9,Punjab,Roopnagar,3541.0,3541.0
170,1994,9,Punjab,Roopnagar,3105.0,3105.0
170,1995,9,Punjab,Roopnagar,3154.0,3154.0
170,1996,9,Punjab,Roopnagar,3250.0,3250.0
170,1997,9,Punjab,Roopnagar,3209.0,3209.0
170,1998,9,Punjab,Roopnagar,2783.0,2783.0
170,1999,9,Punjab,Roopnagar,3120.0,3120.0
170,2000,9,Punjab,Roopnagar,3327.0,3327.0
170,2001,9,Punjab,Roopnagar,3196.0,3196.0
170,2002,9,Punjab,Roopnagar,3205.0,3205.0
170,2003,9,Punjab,Roopnagar,3333.0,3333.0
170,2004,9,Punjab,Roopnagar,3451.0,3451.0
170,2005,9,Punjab,Roopnagar,3459.0,3459.0
170,2006,9,Punjab,Roopnagar,3632.0,3632.0
170,2007,9,Punjab,Roopnagar,3697.0,3697.0
170,2008,9,Punjab,Roopnagar,3861.0,3861.0
170,2009,9,Punjab,Roopnagar,3553.0,3553.0
170,2010,9,Punjab,Roopnagar,3868.0,3868.0
170,2011,9,Punjab,Roopnagar,3342.0,3342.0
170,2012,9,Punjab,Roopnagar,3816.0,3816.0
170,2013,9,Punjab,Roopnagar,3459.0,3459.0
170,2014,9,Punjab,Roopnagar,3583.0,3583.0
170,2015,9,Punjab,Roopnagar,4472.0,4472.0
170,2016,9,Punjab,Roopnagar,4526.0,4526.0
170,2017,9,Punjab,Roopnagar,4250.0,4250.0
170,2018,9,Punjab,Roopnagar,3463.0,3463.0
170,2019,9,Punjab,Roopnagar,3600.0,3600.0
171,1990,9,Punjab,Ludhiana,3671.0,3671.0
171,1991,9,Punjab,Ludhiana,3580.0,3580.0
171,1992,9,Punjab,Ludhiana,3881.0,3881.0
171,1993,9,Punjab,Ludhiana,3901.0,3901.0
171,1994,9,Punjab,Ludhiana,3557.0,3557.0
171,1995,9,Punjab,Ludhiana,3230.0,3230.0
171,1996,9,Punjab,Ludhiana,3604.0,3604.0
171,1997,9,Punjab,Ludhiana,3842.0,3842.0
171,1998,9,Punjab,Ludhiana,3274.0,3274.0
171,1999,9,Punjab,Ludhiana,3612.0,3612.0
171,2000,9,Punjab,Ludhiana,3945.0,3945.0
171,2001,9,Punjab,Ludhiana,3898.0,3898.0
171,2002,9,Punjab,Ludhiana,4322.0,4322.0
171,2003,9,Punjab,Ludhiana,4344.0,4344.0
171,2004,9,Punjab,Ludhiana,4632.0,4632.0
171,2005,9,Punjab,Ludhiana,4520.0,4520.0
171,2006,9,Punjab,Ludhiana,4371.0,4371.0
171,2007,9,Punjab,Ludhiana,4532.0,4532.0
171,2008,9,Punjab,Ludhiana,4469.0,4469.0
171,2009,9,Punjab,Ludhiana,4693.0,4693.0
171,2010,9,Punjab,Ludhiana,4409.0,4409.0
171,2011,9,Punjab,Ludhiana,4257.0,4257.0
171,2012,9,Punjab,Ludhiana,4549.0,4549.0
171,2013,9,Punjab,Ludhiana,4424.0,4424.0
171,2014,9,Punjab,Ludhiana,4354.0,4354.0
171,2015,9,Punjab,Ludhiana,4595.0,4595.0
171,2016,9,Punjab,Ludhiana,4815.0,4815.0
171,2017,9,Punjab,Ludhiana,4744.0,4744.0
171,2018,9,Punjab,Ludhiana,4452.0,4452.0
171,2019,9,Punjab,Ludhiana,4676.0,4676.0
172,1990,9,Punjab,Ferozpur,3165.0,3165.0
172,1991,9,Punjab,Ferozpur,3262.0,3262.0
172,1992,9,Punjab,Ferozpur,3472.0,3472.0
172,1993,9,Punjab,Ferozpur,3665.0,3665.0
172,1994,9,Punjab,Ferozpur,3752.0,3752.0
172,1995,9,Punjab,Ferozpur,3361.0,3361.0
172,1996,9,Punjab,Ferozpur,3573.0,3573.0
172,1997,9,Punjab,Ferozpur,3607.0,3607.0
172,1998,9,Punjab,Ferozpur,3353.0,3353.0
172,1999,9,Punjab,Ferozpur,3507.0,3507.0
172,2000,9,Punjab,Ferozpur,3621.0,3621.0
172,2001,9,Punjab,Ferozpur,3757.0,3757.0
172,2002,9,Punjab,Ferozpur,3521.0,3521.0
172,2003,9,Punjab,Ferozpur,3701.0,3701.0
172,2004,9,Punjab,Ferozpur,3954.0,3954.0
172,2005,9,Punjab,Ferozpur,4051.0,4051.0
172,2006,9,Punjab,Ferozpur,4034.0,4034.0
172,2007,9,Punjab,Ferozpur,4156.0,4156.0
172,2008,9,Punjab,Ferozpur,4042.0,4042.0
172,2009,9,Punjab,Ferozpur,3679.0,3679.0
172,2010,9,Punjab,Ferozpur,3698.0,3698.0
172,2011,9,Punjab,Ferozpur,3459.0,3459.0
172,2012,9,Punjab,Ferozpur,4209.0,4209.0
172,2013,9,Punjab,Ferozpur,4186.0,4186.0
172,2014,9,Punjab,Ferozpur,3878.0,3878.0
172,2015,9,Punjab,Ferozpur,3898.0,3898.0
172,2016,9,Punjab,Ferozpur,4230.0,4230.0
172,2017,9,Punjab,Ferozpur,4551.0,4551.0
172,2018,9,Punjab,Ferozpur,4456.99,4456.99
172,2019,9,Punjab,Ferozpur,2693.0,2693.0
173,1990,9,Punjab,Faridkot,3652.0,3652.0
173,1991,9,Punjab,Faridkot,3777.0,3777.0
173,1992,9,Punjab,Faridkot,3907.0,3907.0
173,1993,9,Punjab,Faridkot,3931.0,3931.0
173,1994,9,Punjab,Faridkot,3549.0,3549.0
173,1995,9,Punjab,Faridkot,3684.0,3684.0
173,1996,9,Punjab,Faridkot,3674.0,3674.0
173,1997,9,Punjab,Faridkot,3821.0,3821.0
173,1998,9,Punjab,Faridkot,3000.0,3000.0
173,1999,9,Punjab,Faridkot,3389.0,3389.0
173,2000,9,Punjab,Faridkot,3444.0,3444.0
173,2001,9,Punjab,Faridkot,3829.0,3829.0
173,2002,9,Punjab,Faridkot,3256.0,3256.0
173,2003,9,Punjab,Faridkot,3667.0,3667.0
173,2004,9,Punjab,Faridkot,3830.0,3830.0
173,2005,9,Punjab,Faridkot,3942.0,3942.0
173,2006,9,Punjab,Faridkot,3976.0,3976.0
173,2007,9,Punjab,Faridkot,4034.0,4034.0
173,2008,9,Punjab,Faridkot,4358.0,4358.0
173,2009,9,Punjab,Faridkot,4224.0,4224.0
173,2010,9,Punjab,Faridkot,4050.0,4050.0
173,2011,9,Punjab,Faridkot,4010.0,4010.0
173,2012,9,Punjab,Faridkot,4353.0,4353.0
173,2013,9,Punjab,Faridkot,4260.0,4260.0
173,2014,9,Punjab,Faridkot,3972.0,3972.0
173,2015,9,Punjab,Faridkot,3991.0,3991.0
173,2016,9,Punjab,Faridkot,4070.0,4070.0
173,2017,9,Punjab,Faridkot,4443.0,4443.0
173,2018,9,Punjab,Faridkot,4112.0,4112.0
173,2019,9,Punjab,Faridkot,3759.0,3759.0
174,1990,9,Punjab,Bhatinda,3460.0,3460.0
174,1991,9,Punjab,Bhatinda,3578.0,3578.0
174,1992,9,Punjab,Bhatinda,3750.0,3750.0
174,1993,9,Punjab,Bhatinda,3870.0,3870.0
174,1994,9,Punjab,Bhatinda,3769.0,3769.0
174,1995,9,Punjab,Bhatinda,3692.0,3692.0
174,1996,9,Punjab,Bhatinda,3614.0,3614.0
174,1997,9,Punjab,Bhatinda,4000.0,4000.0
174,1998,9,Punjab,Bhatinda,3417.0,3417.0
174,1999,9,Punjab,Bhatinda,3455.0,3455.0
174,2000,9,Punjab,Bhatinda,3535.0,3535.0
174,2001,9,Punjab,Bhatinda,3744.0,3744.0
174,2002,9,Punjab,Bhatinda,3430.0,3430.0
174,2003,9,Punjab,Bhatinda,3990.0,3990.0
174,2004,9,Punjab,Bhatinda,4069.0,4069.0
174,2005,9,Punjab,Bhatinda,4053.0,4053.0
174,2006,9,Punjab,Bhatinda,4115.0,4115.0
174,2007,9,Punjab,Bhatinda,4279.0,4279.0
174,2008,9,Punjab,Bhatinda,4402.0,4402.0
174,2009,9,Punjab,Bhatinda,4577.0,4577.0
174,2010,9,Punjab,Bhatinda,4084.0,4084.0
174,2011,9,Punjab,Bhatinda,4050.0,4050.0
174,2012,9,Punjab,Bhatinda,4280.0,4280.0
174,2013,9,Punjab,Bhatinda,4514.0,4514.0
174,2014,9,Punjab,Bhatinda,4445.0,4445.0
174,2015,9,Punjab,Bhatinda,4526.0,4526.0
174,2016,9,Punjab,Bhatinda,4533.0,4533.0
174,2017,9,Punjab,Bhatinda,4669.0,4669.0
174,2018,9,Punjab,Bhatinda,4563.0,4563.0
174,2019,9,Punjab,Bhatinda,4268.0,4268.0
175,1990,9,Punjab,Sangrur,3693.0,3693.0
175,1991,9,Punjab,Sangrur,3535.0,3535.0
175,1992,9,Punjab,Sangrur,3765.0,3765.0
175,1993,9,Punjab,Sangrur,3933.0,3933.0
175,1994,9,Punjab,Sangrur,3557.0,3557.0
175,1995,9,Punjab,Sangrur,3399.0,3399.0
175,1996,9,Punjab,Sangrur,3764.0,3764.0
175,1997,9,Punjab,Sangrur,3835.0,3835.0
175,1998,9,Punjab,Sangrur,3575.0,3575.0
175,1999,9,Punjab,Sangrur,3561.0,3561.0
175,2000,9,Punjab,Sangrur,3759.0,3759.0
175,2001,9,Punjab,Sangrur,3903.0,3903.0
175,2002,9,Punjab,Sangrur,4060.0,4060.0
175,2003,9,Punjab,Sangrur,4279.0,4279.0
175,2004,9,Punjab,Sangrur,4659.0,4659.0
175,2005,9,Punjab,Sangrur,4428.0,4428.0
175,2006,9,Punjab,Sangrur,4523.0,4523.0
175,2007,9,Punjab,Sangrur,4607.0,4607.0
175,2008,9,Punjab,Sangrur,4618.0,4618.0
175,2009,9,Punjab,Sangrur,4697.0,4697.0
175,2010,9,Punjab,Sangrur,4357.0,4357.0
175,2011,9,Punjab,Sangrur,4336.0,4336.0
175,2012,9,Punjab,Sangrur,4707.0,4707.0
175,2013,9,Punjab,Sangrur,4725.0,4725.0
175,2014,9,Punjab,Sangrur,4727.0,4727.0
175,2015,9,Punjab,Sangrur,4869.0,4869.0
175,2016,9,Punjab,Sangrur,4874.0,4874.0
175,2017,9,Punjab,Sangrur,5077.0,5077.0
175,2018,9,Punjab,Sangrur,4714.0,4714.0
175,2019,9,Punjab,Sangrur,4713.0,4713.0
176,1990,9,Punjab,Patiala,3381.0,3381.0
176,1991,9,Punjab,Patiala,3294.0,3294.0
176,1992,9,Punjab,Patiala,3422.0,3422.0
176,1993,9,Punjab,Patiala,3448.0,3448.0
176,1994,9,Punjab,Patiala,3414.0,3414.0
176,1995,9,Punjab,Patiala,2945.0,2945.0
